Source.Name	Name	Mobile Number	Review Count	Rating	Catagory	Address	Website	Email Id	PlusCode	Closing Hours	latitude	latitude_1	Instagram Profile	Facebook Profile	Linkedin Profile	Twitter Profile	Images Folder
PAWN SHOP JAMBI	Pegadaian UPC Pasar Kasang					Jl. Dokter Setia Budi No.39, Kasang Jaya, Kec. Jambi Tim., Kabupaten Muaro Jambi, Jambi 36141				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-15854187	1.036258389E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAMBI	Pegadaian UPC Mall Kapuk	74131442	2 reviews	4	Pawn shop in Jambi City, Jambi	Jl. Husni Thamrin No. 08, Beringin, Pasar Jambi, Jambi City, Jambi 36111				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-15990502	1.036087078E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAMBI	Pegadaian UPC Tanjung Pinang		4 reviews	4	Pawn shop in Jambi City, Jambi	CJ5F+2R9, Jl. Panglima Polim, Tj. Pinang, Kec. Jambi Tim., Kota Jambi, Jambi 36123				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-1.5924544E+016	1036246243					
PAWN SHOP JAMBI	Perusahaan Umum Pegadaian	85273125251	2 reviews	3	Pawn shop in Jambi City, Jambi	WTC Batanghari Mall, Jl. Sultan Thaha No.17 Lt.1, Ps. Jambi, Kec. Ps. Jambi, Kota Jambi, Jambi 36111	https://www.pegadaian.co.id/				-1.5887111E+016	1.036158615E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAMBI	Pegadaian UPC WTC Angso Duo	74162764	1 review	5	Pawn shop in Jambi	Mall WTC Batanghari Lt. 2 Blok D No. 12, Kasang Kumpeh, Kumpeh Ulu, Muaro Jambi Regency, Jambi 36111				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-1.6040403E+016	1036580352	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAMBI	Pegadaian UPC Pasar Jambi	74124622	2 reviews	3	Pawn shop in Jambi City, Jambi	Jl. Mr Moh Raem No. 27, Kel. Pasar, Kec. Pasar Kota, Sungai Asam, Pasar Jambi, Jambi City, Jambi 36113				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-1.6040403E+016	1036580352	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAMBI	Pegadaian UPC Liverpool	81272362233	1 review	5	Pawn shop in Jambi City, Jambi	Jl. AR Saleh, Komp Perum Liverpool Estate A.5, Tangkit, Sungai Gelam, Muaro Jambi Regency, Jambi 36139				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-1.6303247E+016	1036346568	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAMBI	Pegadaian UPC Tp Sriwijaya	74162764	2 reviews	3.5	Pawn shop in Jambi City, Jambi	Jalan T.P. Sriwijaya No. 47, Kel. Rrawasari, Beliung, Kota Baru, Kota Jambi, Jambi 36361				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-16069879	1.035180083E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAMBI	Pegadaian UPC Kebun Handil	74124622	1 review	5	Pawn shop in Jambi City, Jambi	Jalan Sumatera, Simpang PGRI, Kebun Handil, Kebun Handil, Kec. Jelutung, Kota Jambi, Jambi 36137				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-16410645	1.036400294E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAMBI	Pengadaian	741670860	1 review	4	Second hand store in Jambi City, Jambi	Jl. H. Moh. Bafadhal No.21, Sungai Asam, Kec. Ps. Jambi, Kota Jambi, Jambi 36123					-16241029	1035851934					
PAWN SHOP JAMBI	Happy shopping	85366881962				Kenali Asam Bawah, Kec. Kota Baru, Kota Jambi, Jambi, Kota Jambi, Jambi 36129	http://wa.me/6285366881962			Monday Open 24 hours Tuesday Open 24 hours Wednesday Open 24 hours Thursday Open 24 hours Friday Open 24 hours Saturday Open 24 hours Sunday Open 24 hours	-16201603	1.035754878E+016					
PAWN SHOP JAMBI	Pegadaian Semurup	85379106601	1 review	5	Pawn shop in Jambi	293F+PJW, Jl. Lintas Sungai Penuh-Padang, Ps. Semurup, Kec. Air Hangat, Kabupaten Kerinci, Jambi 37161				Monday 8.00 am–5.00 pm Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday Closed Sunday Closed	-1.6298702E+016	1.036514262E+016					
PAWN SHOP JAWA BARAT	Raja Gadai Jatiwaringin Bekasi	85179780776				Jl. Raya Jatiwaringin No.85, RT.005/RW.3, Jatiwaringin, Kec. Pd. Gede, Kota Bks, Jawa Barat 17411	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-62695836	1069116947					
PAWN SHOP JAWA BARAT	Indonesia Pawn Center	8119923071	24 reviews	4.5	Pawn shop in Bekasi, West Java	Jl. Ratna - Jatibening Raya No.10, Jatibening Baru, Kec. Pd. Gede, Kota Bks, Jawa Barat 17415				Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday Closed	-6.264897E+016	1069443288					
PAWN SHOP JAWA BARAT	Raja Gadai Cinere	85175090075				Jl. Cinere Raya, RT.003/RW.008, Cinere, Kec. Cinere, Kota Depok, Jawa Barat 16512	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-6.332074E+016	1067832234					
PAWN SHOP JAWA BARAT	Raja Gadai Ciparay	85173359592	1 review	5	Pawn shop in Sigaracipta, West Java	BL. Desa, Jl. Raya Laswi Jl. Paledang, RT.01/RW.01, Gunungleutik, Kec. Ciparay, Kabupaten Bandung, Jawa Barat 40381	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-7.0349947E+016	1.077095371E+016					
PAWN SHOP JAWA BARAT	Gadai ValueMax Indonesia	2153340196	22 reviews	5	Pawn shop in West Jakarta	Perkantoran, Apartment Permata Eksekutif, Jl. Raya Pos Pengumben No.51 Lantai Dasar Unit A-1A, Klp. Dua, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11550	http://www.valuemax.co.id/			Monday 8.00 am–8.00 pm Tuesday 8.00 am–8.00 pm Wednesday 8.00 am–8.00 pm Thursday 8.00 am–8.00 pm Friday 8.00 am–8.00 pm Saturday 8.00 am–8.00 pm Sunday 8.00 am–8.00 pm	-6.2165521E+016	1067648042		https://www.facebook.com/gadaivaluemaxid			
PAWN SHOP JAWA BARAT	Kantor Gadai Mega Gemilang	2127654522	9 reviews	3.7	Pawn shop in Depok, West Java	MQCX+52H, Jl. Raya Gandul, Gandul, Kec. Cinere, Kota Depok, Jawa Barat 16514	http://www.megagadai.com/			Monday 8.00 am–8.00 pm Tuesday 8.30 am–8.00 pm Wednesday 8.30 am–8.00 pm Thursday 8.30 am–8.00 pm Friday 8.30 am–8.00 pm Saturday 8.30 am–6.30 pm Sunday 8.30 am–5.30 pm	-6329548399999999	1067975913					
PAWN SHOP JAWA BARAT	Gadai Bpkb	81310449440	2 reviews	5						Monday Open 24 hours Tuesday Open 24 hours Wednesday Open 24 hours Thursday Open 24 hours Friday Open 24 hours Saturday Open 24 hours Sunday Open 24 hours	-6939719	1.076653095E+016					
PAWN SHOP JAWA BARAT	GADAI BANDUNG : GADAI ELEKTRONIK , GADAI MOBIL, GADAI MOTOR	81546582254	5 reviews	5	Pawn shop in Bandung, West Java	Jl. Venus Bar. No.Kav. 9-11, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286				Monday 8.30 am–4.30 pm Tuesday 8.30 am–4.30 pm Wednesday 8.30 am–4.30 pm Thursday 8.30 am–4.30 pm Friday 8.30 am–4.30 pm Saturday 8.30 am–4.30 pm Sunday Closed	-70201927	1.075405613E+016					
PAWN SHOP JAWA BARAT	Raja Gadai Cincin	85174220641	1 review	5	Pawn shop in Soreang, West Java	Jl. Raya Soreang, RT.01/RW.01, Sekarwangi, Kec. Soreang, Kabupaten Bandung, Jawa Barat 40921	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-62923917	1.069180955E+016					
PAWN SHOP JAWA BARAT	Raja Gadai Hankam	85179577089	9 reviews	5	Pawn shop in Bekasi, West Java	Jl. Raya Hankam No.120, RT.001/RW.007, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17444	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-63361404	1.067950253E+016					
PAWN SHOP JAWA BARAT	Sahabat Gadai Cinere	82211110687	48 reviews	4.6	Pawn shop in Depok, West Java	Jl. Raya Gandul No.282C, Gandul, Kec. Cinere, Kota Depok, Jawa Barat 16512				Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-62622975	1069871641					
PAWN SHOP JAWA BARAT	Raja Gadai Dayeuhkolot	85183032735	1 review	5	Pawn shop in West Java	Jl.Bojong Soang, Kp Lamajang No.87B, RT.003/RW.006, Citeureup, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40257	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-69862841	1.076270343E+016					
PAWN SHOP JAWA BARAT	Pusat Gadai Indonesia Bandung		14 reviews	4.5	Pawn shop in West Java	Jl. Cangkuang Kulon No.362, Cangkuang Kulon, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40256				Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday Closed	-69727235	1.075901553E+016					
PAWN SHOP JAWA BARAT	Pawn Shop PEGADAIAN UPC Ruko Sumarecon Bekasi		29 reviews	4.1	Pawn shop in Bekasi, West Java	Jl. Bulevar Selatan No.5, RT.003/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142				Monday 10.00 am–6.00 pm Tuesday 10.00 am–6.00 pm Wednesday 10.00 am–6.00 pm Thursday 10.00 am–6.00 pm Friday 10.00 am–6.00 pm Saturday 10.00 am–2.00 pm Sunday Closed	-6229073	1069999615					
PAWN SHOP JAWA BARAT	Raja Gadai Banjaran	85173302738				Jl. Raya Banjaran, RT.001/RW.007, Banjaran, Kec. Banjaran, Kabupaten Bandung, Jawa Barat 40377	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-69863433	1076273173					
PAWN SHOP JAWA BARAT	Pusat Gadai Indonesia		6 reviews	5	Pawn shop in West Java	MQMM+F35, Jl. Merawan, Pangkalan Jati, Kec. Cinere, Kota Depok, Jawa Barat 16514					-70482491	1.075908969E+016					
PAWN SHOP JAWA BARAT	Raja Gadai Margacinta	85174999003				Jl. Ciwastra No.181, Cijaura, Kec. Buahbatu, Kota, Kota Bandung, Jawa Barat 40268	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-63163716	1.067827259E+016					
PAWN SHOP JAWA BARAT	Raja Gadai Srengseng	85183153273	2 reviews	5	Pawn shop in West Jakarta	barat 11630, Jl. Srengseng Raya No.45, RT.8/RW.5, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-69580809	1076577078					
PAWN SHOP JAWA BARAT	Raja Gadai Buah Batu (PEGADAIAN)	85173302853	25 reviews	4.5	Pawn shop in Bandung, West Java	Samping pom bensin dekat pasar kordon, Jl. Terusan Buah Batu No.61 Rt 01/05, Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40266	http://rgbandung.blogspot.com/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-69527578	1076384063	https://www.instagram.com/rajagadai_buahbatu39/				
PAWN SHOP JAWA BARAT	Raja Gadai Majalaya	85173299479				Jl. Raya Cicalengka - Majalaya, Sukamanah, Kec. Paseh, Kabupaten Bandung, Jawa Barat 40383	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-7044765399999999	1077680879					
PAWN SHOP JAWA BARAT	Raja Gadai Cangkuang	85179626682	1 review	5	Pawn shop in Cangkuang, West Java	Jl. Raya Soreang - Banjaran, RT.003/RW.04, Cangkuang, Kec. Cangkuang, Kabupaten Bandung, Jawa Barat 40238	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-7042082499999999	1.075540246E+016					
PAWN SHOP JAWA BARAT	Central Gadai		1 review	5	Pawn shop in Depok, West Java	Jl. Meruyung Raya No.74, Limo, Kec. Limo, Kota Depok, Jawa Barat 16515					-63581372	1067757048					
PAWN SHOP JAWA BARAT	Raja Gadai Kamasan	85173303861	12 reviews	4.6	Pawn shop in Banjaran, West Java	Jl. Raya Kamasan Banjaran, RT.001/RW.02, Kamasan, Kec. Banjaran, Kabupaten Bandung, Jawa Barat 40377	http://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-7047542699999999	1075827329					
PAWN SHOP JAWA BARAT	Raja Gadai Pangalengan	85179642274				Jl. Raya Pangalengan, RT.001/RW.007, Pangalengan, Kec. Pangalengan, Kabupaten Bandung, Jawa Barat 40378	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-7171141799999999	10757244					
PAWN SHOP JAWA BARAT	Raja Gadai Cidodol	85173301869	1 review	5	Pawn shop in West Jakarta	Jl. Panjang Kp. Baru, RT.4/RW.3, Sukabumi Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11560	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-62218385	1067732612					
PAWN SHOP JAWA BARAT	Bijak Gadai Palmerah	81802318849	18 reviews	4.5	Pawn shop in West Jakarta	Jl. Palmerah Barat No.114, RT.8/RW.8, Pejompongan, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480	http://www.bijakgadai.com/			Monday 8.00 am–8.00 pm Tuesday 8.00 am–8.00 pm Wednesday 8.00 am–8.00 pm Thursday 8.00 am–8.00 pm Friday 8.00 am–8.00 pm Saturday 8.00 am–8.00 pm Sunday 8.00 am–8.00 pm	-6.285523E+016	1069228419	https://www.instagram.com/bijakgadai/	https://www.facebook.com/bijakgadaiindo/			
PAWN SHOP JAWA BARAT	Sharia Pawnshop Cinere	217532412	5 reviews	3.6	Pawn shop in Depok, West Java	Blok K, Jl. Cinere Raya No.3D, Cinere, Depok City, West Java 16514				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-62072637	106790666	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA BARAT	Pawn central Indonesia	2151303114	41 reviews	3.5	Pawn shop in South Jakarta	Jl. Palmerah Barat No.30 2, RT.2/RW.5, Grogol Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 11480				Monday 9.00 am–6.00 pm Tuesday 9.00 am–6.00 pm Wednesday 9.00 am–6.00 pm Thursday 9.00 am–6.00 pm Friday 9.00 am–6.00 pm Saturday 9.00 am–6.00 pm Sunday Closed	-63288413	1.067844304E+016					
PAWN SHOP JAWA BARAT	PUSAT GADAI INDONESIA	8118823025	15 reviews	3.9	Pawn shop in Bekasi, West Java	JL RAYA JATIWARINGIN NO 62, RT.002/RW.010, Jaticempaka, Kec. Pd. Gede, Kota Bks, Jawa Barat 17411				Monday 8.00 am–7.00 pm Tuesday 8.00 am–7.00 pm Wednesday 8.00 am–7.00 pm Thursday 8.00 am–7.00 pm Friday 8.00 am–7.00 pm Saturday 8.00 am–7.00 pm Sunday Closed	-62075922	1.06790722E+016					
PAWN SHOP JAWA BARAT	PT SAHABAT GADAI cab Raya Hankam	85795510968	1 review	5	Pawn shop in Bekasi, West Java	Jl. Raya Hankam No.24, Jatiwarna, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414				Monday 9.00 am–5.00 pm Tuesday 9.00 am–5.00 pm Wednesday 9.00 am–5.00 pm Thursday 9.00 am–5.00 pm Friday 9.00 am–5.00 pm Saturday 9.00 am–5.00 pm Sunday 9.00 am–5.00 pm	-6267982099999999	1069117187					
PAWN SHOP JAWA BARAT	PANDAI GADAI - Cabang Tegal Parang (Pegadaian Swasta)	85715322146	51 reviews	5	Pawn shop in South Jakarta	Jl. Pancoran Bar. VII D, RT.9/RW.1, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12790	https://pandaigadai.com/			Monday 9.00 am–8.30 pm Tuesday 9.00 am–8.30 pm Wednesday 9.00 am–8.30 pm Thursday 9.00 am–8.30 pm Friday 9.00 am–8.30 pm Saturday 9.00 am–8.30 pm Sunday 9.00 am–8.30 pm	-6304120200000001	1069237581	https://www.instagram.com/pandaigadai/				
PAWN SHOP JAWA BARAT	Gadaibandung	81546582261	20 reviews	5	Pawn shop in Bandung, West Java	Jl. Buah Batu No.205, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40265				Monday 8.30 am–4.30 pm Tuesday 8.30 am–4.30 pm Wednesday 8.30 am–4.30 pm Thursday 8.30 am–4.30 pm Friday 8.30 am–4.30 pm Saturday 8.30 am–1.30 pm Sunday Closed	-62511771	1.068366538E+016	https://www.instagram.com/gadai_buahbatu/				
PAWN SHOP JAWA BARAT	Sahabat Gadai Limo		2 reviews	5	Pawn shop in Depok, West Java	Jl. Raya Krukut No.21, RT.1/RW.7, Gandul, Kec. Cinere, Kota Depok, Jawa Barat 16512				Monday 9.00 am–5.00 pm Tuesday 9.00 am–5.00 pm Wednesday 9.00 am–5.00 pm Thursday 9.00 am–5.00 pm Friday 9.00 am–5.00 pm Saturday 9.00 am–5.00 pm Sunday 9.00 am–3.00 pm	-62448536	10693485					
PAWN SHOP JAWA BARAT	Mega Gadai Indonesia CP Limo	2122964447	5 reviews	5	Pawn shop in Depok, West Java	Jl. Limo Raya No.73, Limo, Kec. Limo, Kota Depok, Jawa Barat 16515				Monday 9.00 am–7.00 pm Tuesday 9.00 am–7.00 pm Wednesday 9.00 am–7.00 pm Thursday 9.00 am–7.00 pm Friday 9.00 am–7.00 pm Saturday 9.00 am–6.00 pm Sunday Closed	-6942350299999999	1076280668					
PAWN SHOP JAWA BARAT	Pegadaian	2188955661	4 reviews	3.8	Pawn shop in Bekasi, West Java	Jl. Bintara No.33A, RT.001/RW.009, Bintara, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17134				Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-63468366	1.067922171E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA BARAT	PANDAI GADAI - Cabang Tebet Saharjo (Pegadaian Swasta)	85715322146	63 reviews	5	Pawn shop in South Jakarta	Jl. Dr. Saharjo No.87, RT.8/RW.10, Manggarai Sel., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12860	https://pandaigadai.com/			Monday 9.00 am–8.30 pm Tuesday 9.00 am–8.30 pm Wednesday 9.00 am–8.30 pm Thursday 9.00 am–8.30 pm Friday 9.00 am–8.30 pm Saturday 9.00 am–8.30 pm Sunday 9.00 am–8.30 pm	-63591962	1067756345	https://www.instagram.com/pandaigadai/	https://www.facebook.com/pandaigadai.id			
